full_name,eai_url,link,pdf_link,publication_date,data_source,publication,title,eai_match,affiliation,type,citations
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/3036884.3036918,,2002-04-01 00:00:00,ACM,AIPS'02: Proceedings of the Sixth International Conference on Artificial Intelligence Planning Systems,The logic of reachability,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/1253526.1254032,,1998-11-01 00:00:00,ACM,FIE '98: Proceedings of the 28th Annual Frontiers in Education - Volume 01,Using self-directed work group concepts for successful classroom group experiences,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1016/0004-3702%2885%2990028-1,,1985-05-01 00:00:00,ACM,Artificial Intelligence (ARTI),Ordering conjunctive queries,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/book/10.5555/577455,,1984-07-01 00:00:00,ACM,,A  Computer Dictionary for Kids and Other Beginners,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/3593013.3594113,,2023-06-01 00:00:00,ACM,"FAccT '23: Proceedings of the 2023 ACM Conference on Fairness, Accountability, and Transparency",Using Supervised Learning to Estimate Inequality in the Size and Persistence of Income Shocks,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/2064058.2064069,,2011-10-01 00:00:00,ACM,"BooksOnline '11: Proceedings of the 4th ACM workshop on Online books, complementary social media and crowdsourcing",Mining relational structure from millions of books: position paper,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/2387238.2387284,,2012-10-01 00:00:00,ACM,"MSWiM '12: Proceedings of the 15th ACM international conference on Modeling, analysis and simulation of wireless and mobile systems",Efficient conditional-probability link modeling capturing temporal variations in body area networks,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/369505.369507,,2001-03-01 00:00:00,ACM,Your wish is my command,Novice programming comes of age,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/330534.330544,,2000-03-01 00:00:00,ACM,Communications of the ACM (CACM),Programming by example: novice programming comes of age,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/176789.176795,,1994-07-01 00:00:00,ACM,Communications of the ACM (CACM),KidSim: programming agents without a programming language,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/3587102.3588819,,2023-06-01 00:00:00,ACM,ITiCSE 2023: Proceedings of the 2023 Conference on Innovation and Technology in Computer Science Education V. 1,Investigating the Role and Impact of Distractors on Parsons Problems in CS1 Assessments,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1016/S0933-3657%2800%2900084-1,,2001-01-01 00:00:00,ACM,Artificial Intelligence in Medicine (AIIM),Neuro-fuzzy closed-loop control of depth of anaesthesia,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/646263.685606,,1992-06-01 00:00:00,ACM,ICCAL '92: Proceedings of the 4th International Conference on Computer Assisted Learning,Project CALC: Calculus as a Laboratory Course,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1137/1029042,,1987-06-01 00:00:00,ACM,SIAM Review (SIREV),Extrapolation methods for vector sequences,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/544220.544257,,2002-07-01 00:00:00,ACM,JCDL '02: Proceedings of the 2nd ACM/IEEE-CS joint conference on Digital libraries,Integrating harvesting into digital library content,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1137/1030136,,1988-11-01 00:00:00,ACM,SIAM Review (SIREV),Erratum: correction to “extrapolation methods for vector sequences”,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/137717.137726,,1992-01-01 00:00:00,ACM,Proceedings of the 4th international symposium on Systems analysis and simulation,Problems and prospects in the validation of dynamic models,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/647913.741161,,1983-09-01 00:00:00,ACM,ESC '83: Proceedings of the First European Simulation Congress,Use of an Aircraft Lateral Beam Guidance System Simulation in the Teaching of Control Engineering,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/234757.234764,,1996-09-01 00:00:00,ACM,Interactions (INTERACTIONS),Making programming easier for children,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/184358.183447,,1993-07-01 00:00:00,ACM,EUROSIM—Simulation News Europe (ESIM),An identification-based approach to the validation of complex nonlinear dynamic models,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1016/S0378-4754%2800%2900210-X,,2000-10-01 00:00:00,ACM,Mathematics and Computers in Simulation (MCSC),The inverse simulation approach: a focused review of methods and applications,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1016/0378-4754%2894%2900105-9,,1995-11-01 00:00:00,ACM,Mathematics and Computers in Simulation (MCSC),Enhanced environments for the development and validation of dynamic system models,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1017/S0269888900001089,,2000-03-01 00:00:00,ACM,The Knowledge Engineering Review (TKER),Bridging the gap between planning and scheduling,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1109/TWC.2020.3026710,,2021-01-01 00:00:00,ACM,IEEE Transactions on Wireless Communications (TWC),MmWave M2M Networks: Improving Delay Performance of Relaying,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1016/0360-1315%2888%2990068-1,,1988-01-01 00:00:00,ACM,Computers & Education (CEDN),Evaluating television-linked computer software,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1007/s00146-016-0675-2,,2016-11-01 00:00:00,ACM,AI & Society (AISO),Architect or Bee? Mike Cooley: the human spirit,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/1478873.1479020,,1971-11-01 00:00:00,ACM,"AFIPS '72 (Spring): Proceedings of the May 16-18, 1972, spring joint computer conference",Automated therapy for nonspeaking autistic children,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/2100584.2100635,,2002-08-01 00:00:00,ACM,UAI'03: Proceedings of the Nineteenth conference on Uncertainty in Artificial Intelligence,Optimal limited contingency planning,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/1857999.1858116,,2010-06-01 00:00:00,ACM,HLT '10: Human Language Technologies: The 2010 Annual Conference of the North American Chapter of the Association for Computational Linguistics,Relaxed marginal inference and its application to dependency parsing,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/3504035.3504095,,2018-02-01 00:00:00,ACM,AAAI'18/IAAI'18/EAAI'18: Proceedings of the Thirty-Second AAAI Conference on Artificial Intelligence and Thirtieth Innovative Applications of Artificial Intelligence Conference and Eighth AAAI Symposium on Educational Advances in Artificial Intelligence,Contrastive training for models of information cascades,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/223355.223414,,1995-05-01 00:00:00,ACM,CHI '95: Conference Companion on Human Factors in Computing Systems,KidSim: end user programming of simulations,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/2132960.2132988,,2011-07-01 00:00:00,ACM,WMT '11: Proceedings of the Sixth Workshop on Statistical Machine Translation,A minimally supervised approach for detecting and ranking document translation pairs,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1016/S0360-8352%2801%2900068-7,,2002-04-01 00:00:00,ACM,Computers and Industrial Engineering (CINE),An optimal batch size for a production system under linearly increasing time-varying demand process,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/1276958.1277207,,2007-07-01 00:00:00,ACM,GECCO '07: Proceedings of the 9th annual conference on Genetic and evolutionary computation,Some novel locality results for the blob code spanning tree representation,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1007/s10878-017-0144-y,,2017-11-01 00:00:00,ACM,Journal of Combinatorial Optimization (SPJCO),Online set multicover algorithms for dynamic D2D communications,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/320435.320594,,1985-10-01 00:00:00,ACM,ACM '85: Proceedings of the 1985 ACM annual conference on The range of computing : mid-80's perspective: mid-80's perspective,The desktop metaphor as an approach to user interface design (panel discussion),False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/223904.223908,,1995-05-01 00:00:00,ACM,CHI '95: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,KidSim: end user programming of simulations,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/976440.976441,,2004-01-01 00:00:00,ACM,"ACSW Frontiers '04: Proceedings of the second workshop on Australasian information security, Data Mining and Web Intelligence, and Software Internationalisation - Volume 32",Survivability and business continuity management,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/book/10.5555/1349789,,2008-01-01 00:00:00,ACM,,Router Security Strategies: Securing IP Network Traffic Planes (Networking Technology Security),False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/259330.259349,,1997-07-01 00:00:00,ACM,Interactions (INTERACTIONS),The work mapping technique,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/22500.22554,,1986-06-01 00:00:00,ACM,AFIPS Conference Proceedings; vol. 55 1986 National Computer Conference,The star user interface: an overview,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/1500774.1500840,,1982-06-01 00:00:00,ACM,"AFIPS '82: Proceedings of the June 7-10, 1982, national computer conference",The star user interface: an overview,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/1009376.1009395,,2004-01-01 00:00:00,ACM,"C5 '04: Proceedings of the Second International Conference on Creating, Connecting and Collaborating through Computing",Croquet: A Menagerie of New User Interfaces,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1109/T-WC.2008.071042,,2008-12-01 00:00:00,ACM,IEEE Transactions on Wireless Communications (TWC),New group product differential unitary space-time codes with simplified design and detection,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1109/MM.1981.290914,,1981-10-01 00:00:00,ACM,IEEE Micro (IMIC),The MC6809 In DMA Mode on the IEEE-488 Bus,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/360596.360635,,2001-11-01 00:00:00,ACM,Classic operating systems,The star user interface: an overview,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1007/s00146-015-0617-4,,2016-02-01 00:00:00,ACM,AI & Society (AISO),Transformative engagement,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/139492.139518,,1992-05-01 00:00:00,ACM,Proceedings of the first international conference on Artificial intelligence planning systems,Conditional nonlinear planning,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/1863696.1863734,,1987-07-01 00:00:00,ACM,AAAI'87: Proceedings of the sixth National conference on Artificial intelligence - Volume 1,Possible worlds and the qualification problem,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/800090.802896,,1979-04-01 00:00:00,ACM,ISCA '79: Proceedings of the 6th annual symposium on Computer architecture,Simulation experiments of a tree organized multicomputer,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/291788.291790,,1998-01-01 00:00:00,ACM,Systems Analysis Modelling Simulation (SAMS),Real modularity in dynamic system simulation languages,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/1867270.1867344,,1993-07-01 00:00:00,ACM,AAAI'93: Proceedings of the eleventh national conference on Artificial intelligence,Threat-removal strategies for partial-order planning,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1145/800255.810651,,1977-03-01 00:00:00,ACM,ISCA '77: Proceedings of the 4th annual symposium on Computer architecture,Hierarchical multiprocessor organizations,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/book/10.5555/1643582,,2009-05-01 00:00:00,ACM,,An Introduction to R,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/1856670.1856708,,1987-07-01 00:00:00,ACM,AAAI'87: Proceedings of the sixth National conference on Artificial intelligence - Volume 1,Possible worlds and the qualification problem,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1109/HPCMP-UGC.2010.32,,2010-06-01 00:00:00,ACM,HPCMP-UGC '10: Proceedings of the 2010 DoD High Performance Computing Modernization Program Users Group Conference,"Numerical Modeling of Turbulent, Parallel, Round Jets",False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1016/j.dsp.2007.04.004,,2008-03-01 00:00:00,ACM,Digital Signal Processing (DISP),A linear model for the distribution of signals in time and frequency with a historical perspective of conventional time--frequency distributions,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.1137/0211006,,1982-02-01 00:00:00,ACM,SIAM Journal on Computing (SICOMP),A Hidden-Line Algorithm for Hyperspace,False,,,0
David Smith,https://ai.northeastern.edu/ai-our-people/david-smith/,https://dl.acm.org/doi/10.5555/2032994.2033026,,2011-08-01 00:00:00,ACM,ICHL'11: Proceedings of the 4th international conference on Hybrid learning,Assessing the role of mobile learning systems in graduate management education,False,,,0
